ObjectId,ISO3,Indicator,Measure,Date,Value,Year
251,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D03/25/1993,142.65,1993
252,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D03/25/1993,-54.73,1993
253,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D03/25/1993,28.51,1993
254,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D03/25/1993,-56.5,1993
255,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D03/26/1993,-114.84,1993
256,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D03/26/1993,26.84,1993
257,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D03/26/1993,-34.21,1993
258,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D03/26/1993,-29.35,1993
259,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D03/26/1993,-66.18,1993
260,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D03/26/1993,-77.25,1993
261,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D03/26/1993,-15.83,1993
262,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D03/26/1993,-34.59,1993
263,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D03/26/1993,-133.98,1993
264,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D03/26/1993,-9.93,1993
265,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D03/26/1993,-73.03,1993
266,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D03/26/1993,-44.81,1993
267,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D03/26/1993,-15.08,1993
268,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D03/26/1993,-80.27,1993
269,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D03/26/1993,-38.05,1993
270,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D03/26/1993,-12.99,1993
271,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D03/26/1993,-3.33,1993
272,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D03/26/1993,-22.64,1993
273,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D03/26/1993,-22.65,1993
274,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D03/27/1993,-168.81,1993
275,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D03/27/1993,-78.71,1993
276,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D04/14/1993,-74.24,1993
277,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D04/14/1993,44.64,1993
278,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D04/14/1993,-249.25,1993
279,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D04/14/1993,-40.63,1993
280,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D04/14/1993,-94.28,1993
281,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D04/14/1993,-150.09,1993
282,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D04/14/1993,-98.57,1993
283,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D04/14/1993,-21.55,1993
284,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D04/14/1993,-39.29,1993
285,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D04/14/1993,-31.8,1993
286,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D04/15/1993,-27.31,1993
287,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D04/15/1993,-31.55,1993
288,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D04/15/1993,-41.28,1993
289,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D04/15/1993,-41.25,1993
290,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D04/15/1993,-30.53,1993
291,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D04/15/1993,-58.79,1993
292,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D04/15/1993,-12.43,1993
293,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D04/15/1993,-61.63,1993
294,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D04/15/1993,-47.31,1993
295,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D04/15/1993,-20.88,1993
296,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D04/15/1993,-11.93,1993
297,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D04/15/1993,-23.84,1993
298,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D04/15/1993,-25.95,1993
299,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D04/15/1993,-72.61,1993
300,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D04/16/1993,-104.51,1993
301,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D04/23/1993,-213.05,1993
302,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D04/24/1993,-23.24,1993
303,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D04/24/1993,-7.23,1993
304,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D04/24/1993,-17.53,1993
305,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D04/24/1993,-79.08,1993
306,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D04/24/1993,-7.13,1993
307,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D04/24/1993,-99.69,1993
308,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D04/24/1993,-12.88,1993
309,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D04/24/1993,-57.57,1993
310,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D04/24/1993,-19.25,1993
311,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D04/24/1993,-98.3,1993
312,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D04/24/1993,-7.43,1993
313,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D04/24/1993,-15.64,1993
314,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D04/24/1993,-19.75,1993
315,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D04/25/1993,-91.11,1993
316,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D04/25/1993,64.54,1993
317,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D04/25/1993,-28.61,1993
318,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D04/25/1993,-20.45,1993
319,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D04/25/1993,-39.18,1993
320,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D04/25/1993,-63.45,1993
321,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D04/25/1993,-69.29,1993
322,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D04/25/1993,-69.73,1993
323,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D04/25/1993,-37.51,1993
324,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D04/25/1993,-23.69,1993
325,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D04/25/1993,-52.91,1993
326,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D05/04/1993,-10.74,1993
327,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D05/04/1993,75.24,1993
328,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D05/04/1993,-29.31,1993
329,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D05/04/1993,-141.45,1993
330,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D05/04/1993,24.77,1993
331,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D05/04/1993,-57.65,1993
332,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D05/04/1993,1.27,1993
333,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D05/04/1993,-91.19,1993
334,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D05/04/1993,-55.08,1993
335,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D05/04/1993,-13.53,1993
336,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D05/04/1993,-39.61,1993
337,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D05/04/1993,-102.59,1993
338,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D05/04/1993,-19.68,1993
339,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D05/04/1993,-48.87,1993
340,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D05/04/1993,-56.95,1993
341,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D05/04/1993,-32.79,1993
342,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D05/04/1993,-80.3,1993
343,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D05/04/1993,-4.93,1993
344,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D05/04/1993,-16.24,1993
345,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D05/04/1993,-19.55,1993
346,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D05/05/1993,-66.61,1993
347,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D05/05/1993,-29.65,1993
348,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D05/05/1993,-44.78,1993
349,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D05/05/1993,-68.73,1993
350,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D05/05/1993,-36.51,1993
351,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D05/13/1993,-210.25,1993
352,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D05/14/1993,28.36,1993
353,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D05/14/1993,74.74,1993
354,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D05/14/1993,-20.21,1993
355,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D05/14/1993,21.97,1993
356,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D05/14/1993,-3.35,1993
357,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D05/14/1993,-38.25,1993
358,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D05/14/1993,-0.03,1993
359,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D05/14/1993,-101.39,1993
360,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D05/14/1993,-50.18,1993
361,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D05/14/1993,-11.43,1993
362,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D05/14/1993,-38.01,1993
363,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D05/14/1993,-144.89,1993
364,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D05/14/1993,-18.08,1993
365,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D05/14/1993,-83.57,1993
366,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D05/14/1993,-41.35,1993
367,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D05/14/1993,-25.59,1993
368,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D05/14/1993,-83.5,1993
369,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D05/14/1993,-6.83,1993
370,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D05/14/1993,-12.94,1993
371,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D05/14/1993,-16.85,1993
372,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D05/15/1993,-62.41,1993
373,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D05/15/1993,-45.18,1993
374,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D05/15/1993,-55.73,1993
375,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D05/15/1993,-34.31,1993
376,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D05/23/1993,-261.25,1993
377,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D05/24/1993,-5.64,1993
378,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D05/24/1993,68.74,1993
379,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D05/24/1993,-28.21,1993
380,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D05/24/1993,34.37,1993
381,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D05/24/1993,-12.95,1993
382,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D05/24/1993,-36.98,1993
383,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D05/24/1993,-26.45,1993
384,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D05/24/1993,-4.63,1993
385,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D05/24/1993,-108.29,1993
386,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D05/24/1993,-36.28,1993
387,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D05/24/1993,-17.43,1993
388,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D05/24/1993,-52.13,1993
389,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D05/24/1993,-50.81,1993
390,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D05/24/1993,-78.69,1993
391,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D05/24/1993,-22.18,1993
392,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D05/24/1993,-116.77,1993
393,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D05/24/1993,-49.65,1993
394,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D05/24/1993,-14.59,1993
395,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D05/24/1993,-85.5,1993
396,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D05/24/1993,-15.93,1993
397,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D05/24/1993,-16.54,1993
398,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D05/24/1993,-21.75,1993
399,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D05/25/1993,-60.81,1993
400,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D05/27/1993,-60.61,1993
401,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D06/02/1993,-195.95,1993
402,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D06/03/1993,44.16,1993
403,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D06/03/1993,58.54,1993
404,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D06/03/1993,-41.01,1993
405,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D06/03/1993,25.47,1993
406,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D06/03/1993,-35.75,1993
407,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D06/03/1993,-11.63,1993
408,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D06/03/1993,-111.29,1993
409,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D06/03/1993,-40.48,1993
410,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D06/03/1993,-29.83,1993
411,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D06/03/1993,-58.33,1993
412,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D06/03/1993,-50.01,1993
413,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D06/03/1993,-61.29,1993
414,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D06/03/1993,-22.08,1993
415,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D06/03/1993,-72.37,1993
416,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D06/03/1993,-38.05,1993
417,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D06/03/1993,-14.89,1993
418,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D06/03/1993,-106.7,1993
419,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D06/03/1993,-20.23,1993
420,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D06/03/1993,-23.44,1993
421,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D06/03/1993,-26.45,1993
422,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D06/04/1993,-48.41,1993
423,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D06/04/1993,-10.85,1993
424,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D06/04/1993,-37.38,1993
425,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D06/04/1993,-60.11,1993
426,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D06/12/1993,-106.55,1993
427,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D06/12/1993,16.87,1993
428,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D06/13/1993,82.86,1993
429,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D06/13/1993,37.94,1993
430,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D06/13/1993,-31.61,1993
431,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D06/13/1993,-2.15,1993
432,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D06/13/1993,-7.68,1993
433,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D06/13/1993,0.15,1993
434,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D06/13/1993,-15.33,1993
435,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D06/13/1993,-107.99,1993
436,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D06/13/1993,-41.78,1993
437,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D06/13/1993,-29.13,1993
438,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D06/13/1993,-40.63,1993
439,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D06/13/1993,-36.11,1993
440,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D06/13/1993,-59.59,1993
441,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D06/13/1993,-19.98,1993
442,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D06/13/1993,-81.07,1993
443,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D06/13/1993,-99.75,1993
444,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D06/13/1993,-37.19,1993
445,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D06/13/1993,-95.4,1993
446,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D06/13/1993,-26.23,1993
447,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D06/13/1993,-18.54,1993
448,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,World,D06/13/1993,-23.45,1993
449,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Adriatic Sea,D06/14/1993,-60.21,1993
450,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Yellow Sea,D06/14/1993,-58.11,1993
451,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Baltic Sea,D06/22/1993,-4.55,1993
452,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Sea,D06/22/1993,-39.59,1993
453,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Okhotsk,D06/22/1993,-18.19,1993
454,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Andaman Sea,D06/23/1993,63.66,1993
455,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Arabian Sea,D06/23/1993,28.04,1993
456,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Atlantic Ocean,D06/23/1993,-38.61,1993
457,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bay Bengal,D06/23/1993,17.87,1993
458,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Bering Sea,D06/23/1993,20.65,1993
459,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Caribbean Sea,D06/23/1993,-34.58,1993
460,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Gulf Mexico,D06/23/1993,8.95,1993
461,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indian Ocean,D06/23/1993,-17.23,1993
462,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Indonesian,D06/23/1993,-113.89,1993
463,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Mediterranean,D06/23/1993,-45.08,1993
464,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Nino,D06/23/1993,-26.53,1993
465,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Atlantic,D06/23/1993,-45.73,1993
466,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,North Pacific,D06/23/1993,-20.51,1993
467,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Pacific Ocean,D06/23/1993,-5.98,1993
468,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Persian Gulf,D06/23/1993,-100.37,1993
469,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Sea Japan,D06/23/1993,-90.15,1993
470,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,South China,D06/23/1993,-96.8,1993
471,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Southern Ocean,D06/23/1993,-17.83,1993
472,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Tropics,D06/23/1993,-16.54,1993
