ObjectId,country,iso3,continent,indicator,unit,year,value
150597114,Kenya,KEN,,Index of carbon stocks in forests,Index,2004,98.5547008134052
150597114,Kenya,KEN,,Index of forest extent,Index,2004,98.5609952901082
150597114,Kenya,KEN,,Land area,1000 HA,2004,56914.0
150597114,Kenya,KEN,,Share of forest area,Percent,2004,6.71759145377236
231232067,Kiribati,KIR,Oceania,Forest area,1000 HA,2004,1.18
231232067,Kiribati,KIR,Oceania,Index of forest extent,Index,2004,100.0
231232067,Kiribati,KIR,Oceania,Land area,1000 HA,2004,81.0
231232067,Kiribati,KIR,Oceania,Share of forest area,Percent,2004,1.45679012345679
538670731,"Korea, Dem. People's Rep. of",PRK,,Carbon stocks in forests,Million tonnes,2004,253.1153
538670731,"Korea, Dem. People's Rep. of",PRK,,Forest area,1000 HA,2004,6369.77
538670731,"Korea, Dem. People's Rep. of",PRK,,Index of carbon stocks in forests,Index,2004,94.2262283010784
538670731,"Korea, Dem. People's Rep. of",PRK,,Index of forest extent,Index,2004,93.3906912656171
538670731,"Korea, Dem. People's Rep. of",PRK,,Land area,1000 HA,2004,12041.0
538670731,"Korea, Dem. People's Rep. of",PRK,,Share of forest area,Percent,2004,52.9006727016029
31824283,"Korea, Rep. of",KOR,,Carbon stocks in forests,Million tonnes,2004,315.9472
31824283,"Korea, Rep. of",KOR,,Forest area,1000 HA,2004,6440.4
31824283,"Korea, Rep. of",KOR,,Index of carbon stocks in forests,Index,2004,200.256954863032
31824283,"Korea, Rep. of",KOR,,Index of forest extent,Index,2004,98.5373317013464
31824283,"Korea, Rep. of",KOR,,Land area,1000 HA,2004,9682.0
31824283,"Korea, Rep. of",KOR,,Share of forest area,Percent,2004,66.5193141912828
935952199,Kuwait,KWT,Asia,Forest area,1000 HA,2004,5.41
935952199,Kuwait,KWT,Asia,Index of forest extent,Index,2004,145.040214477212
935952199,Kuwait,KWT,Asia,Land area,1000 HA,2004,1782.0
935952199,Kuwait,KWT,Asia,Share of forest area,Percent,2004,0.303591470258137
566827214,Kyrgyz Rep.,KGZ,Europe,Carbon stocks in forests,Million tonnes,2004,35.1537
566827214,Kyrgyz Rep.,KGZ,Europe,Forest area,1000 HA,2004,1200.412
566827214,Kyrgyz Rep.,KGZ,Europe,Index of carbon stocks in forests,Index,2004,106.811518022357
566827214,Kyrgyz Rep.,KGZ,Europe,Index of forest extent,Index,2004,104.810367077091
566827214,Kyrgyz Rep.,KGZ,Europe,Land area,1000 HA,2004,19180.0
566827214,Kyrgyz Rep.,KGZ,Europe,Share of forest area,Percent,2004,6.25866527632951
134226817,Lao People's Dem. Rep.,LAO,Asia,Carbon stocks in forests,Million tonnes,2004,1180.8541
134226817,Lao People's Dem. Rep.,LAO,Asia,Forest area,1000 HA,2004,17231.2
134226817,Lao People's Dem. Rep.,LAO,Asia,Index of carbon stocks in forests,Index,2004,97.0257960282213
134226817,Lao People's Dem. Rep.,LAO,Asia,Index of forest extent,Index,2004,97.0258004211854
134226817,Lao People's Dem. Rep.,LAO,Asia,Land area,1000 HA,2004,23080.0
134226817,Lao People's Dem. Rep.,LAO,Asia,Share of forest area,Percent,2004,74.6585788561525
959623848,Latvia,LVA,Europe,Carbon stocks in forests,Million tonnes,2004,248.0319
959623848,Latvia,LVA,Europe,Forest area,1000 HA,2004,3293.448
959623848,Latvia,LVA,Europe,Index of carbon stocks in forests,Index,2004,125.463358029912
959623848,Latvia,LVA,Europe,Index of forest extent,Index,2004,103.353040858595
959623848,Latvia,LVA,Europe,Land area,1000 HA,2004,6222.7
959623848,Latvia,LVA,Europe,Share of forest area,Percent,2004,52.9263502981021
307966560,Lebanon,LBN,Asia,Carbon stocks in forests,Million tonnes,2004,4.8492
307966560,Lebanon,LBN,Asia,Forest area,1000 HA,2004,137.848
307966560,Lebanon,LBN,Asia,Index of carbon stocks in forests,Index,2004,99.2630803242446
307966560,Lebanon,LBN,Asia,Index of forest extent,Index,2004,98.8894946770352
307966560,Lebanon,LBN,Asia,Land area,1000 HA,2004,1023.0
307966560,Lebanon,LBN,Asia,Share of forest area,Percent,2004,13.4748778103617
650070784,"Lesotho, Kingdom of",LSO,,Carbon stocks in forests,Million tonnes,2004,1.6394
650070784,"Lesotho, Kingdom of",LSO,,Forest area,1000 HA,2004,34.52
650070784,"Lesotho, Kingdom of",LSO,,Index of carbon stocks in forests,Index,2004,100.0
650070784,"Lesotho, Kingdom of",LSO,,Index of forest extent,Index,2004,100.0
650070784,"Lesotho, Kingdom of",LSO,,Land area,1000 HA,2004,3036.0
650070784,"Lesotho, Kingdom of",LSO,,Share of forest area,Percent,2004,1.13702239789196
711039757,Liberia,LBR,Africa,Carbon stocks in forests,Million tonnes,2004,969.8425
711039757,Liberia,LBR,Africa,Forest area,1000 HA,2004,8101.6
711039757,Liberia,LBR,Africa,Index of carbon stocks in forests,Index,2004,95.7101941791646
711039757,Liberia,LBR,Africa,Index of forest extent,Index,2004,95.7101947849427
711039757,Liberia,LBR,Africa,Land area,1000 HA,2004,9632.0
711039757,Liberia,LBR,Africa,Share of forest area,Percent,2004,84.1112956810631
508286932,Libya,LBY,,Carbon stocks in forests,Million tonnes,2004,6.05
508286932,Libya,LBY,,Forest area,1000 HA,2004,217.0
508286932,Libya,LBY,,Index of carbon stocks in forests,Index,2004,100.0
508286932,Libya,LBY,,Index of forest extent,Index,2004,100.0
508286932,Libya,LBY,,Land area,1000 HA,2004,175954.0
508286932,Libya,LBY,,Share of forest area,Percent,2004,0.123327687918433
33499873,Liechtenstein,LIE,Europe,Carbon stocks in forests,Million tonnes,2004,0.955
33499873,Liechtenstein,LIE,Europe,Forest area,1000 HA,2004,6.6997
33499873,Liechtenstein,LIE,Europe,Index of carbon stocks in forests,Index,2004,92.1725702152302
33499873,Liechtenstein,LIE,Europe,Index of forest extent,Index,2004,102.441896024465
33499873,Liechtenstein,LIE,Europe,Land area,1000 HA,2004,16.0
33499873,Liechtenstein,LIE,Europe,Share of forest area,Percent,2004,41.873125
422979800,Lithuania,LTU,Europe,Carbon stocks in forests,Million tonnes,2004,150.836
422979800,Lithuania,LTU,Europe,Forest area,1000 HA,2004,2080.0
422979800,Lithuania,LTU,Europe,Index of carbon stocks in forests,Index,2004,110.634839603101
422979800,Lithuania,LTU,Europe,Index of forest extent,Index,2004,106.122448979592
422979800,Lithuania,LTU,Europe,Land area,1000 HA,2004,6268.0
422979800,Lithuania,LTU,Europe,Share of forest area,Percent,2004,33.1844288449266
163799965,Luxembourg,LUX,Europe,Carbon stocks in forests,Million tonnes,2004,7.4788
163799965,Luxembourg,LUX,Europe,Forest area,1000 HA,2004,87.5
163799965,Luxembourg,LUX,Europe,Index of carbon stocks in forests,Index,2004,128.035808026768
163799965,Luxembourg,LUX,Europe,Index of forest extent,Index,2004,99.9471109732732
163799965,Luxembourg,LUX,Europe,Land area,1000 HA,2004,257.446
163799965,Luxembourg,LUX,Europe,Share of forest area,Percent,2004,33.9877100440481
500172650,"Madagascar, Rep. of",MDG,,Carbon stocks in forests,Million tonnes,2004,1245.4045
500172650,"Madagascar, Rep. of",MDG,,Forest area,1000 HA,2004,12843.194
500172650,"Madagascar, Rep. of",MDG,,Index of carbon stocks in forests,Index,2004,94.7075737420208
500172650,"Madagascar, Rep. of",MDG,,Index of forest extent,Index,2004,94.707576063938
500172650,"Madagascar, Rep. of",MDG,,Land area,1000 HA,2004,58154.0
500172650,"Madagascar, Rep. of",MDG,,Share of forest area,Percent,2004,22.0847989820133
559059772,Malawi,MWI,Africa,Carbon stocks in forests,Million tonnes,2004,133.7388
559059772,Malawi,MWI,Africa,Forest area,1000 HA,2004,2913.7
559059772,Malawi,MWI,Africa,Index of carbon stocks in forests,Index,2004,85.2532376632218
559059772,Malawi,MWI,Africa,Index of forest extent,Index,2004,85.253240483366
559059772,Malawi,MWI,Africa,Land area,1000 HA,2004,9428.0
559059772,Malawi,MWI,Africa,Share of forest area,Percent,2004,30.9047518031396
466762130,Malaysia,MYS,Asia,Carbon stocks in forests,Million tonnes,2004,2279.505
466762130,Malaysia,MYS,Asia,Forest area,1000 HA,2004,19393.87
466762130,Malaysia,MYS,Asia,Index of carbon stocks in forests,Index,2004,90.2449983021942
466762130,Malaysia,MYS,Asia,Index of forest extent,Index,2004,94.9141269520439
466762130,Malaysia,MYS,Asia,Land area,1000 HA,2004,32855.0
466762130,Malaysia,MYS,Asia,Share of forest area,Percent,2004,59.0286714350936
766900248,Maldives,MDV,Asia,Carbon stocks in forests,Million tonnes,2004,0.0645
766900248,Maldives,MDV,Asia,Forest area,1000 HA,2004,0.82
766900248,Maldives,MDV,Asia,Index of carbon stocks in forests,Index,2004,100.0
766900248,Maldives,MDV,Asia,Index of forest extent,Index,2004,100.0
766900248,Maldives,MDV,Asia,Land area,1000 HA,2004,30.0
766900248,Maldives,MDV,Asia,Share of forest area,Percent,2004,2.73333333333333
488470460,Mali,MLI,,Carbon stocks in forests,Million tonnes,2004,362.316
488470460,Mali,MLI,,Forest area,1000 HA,2004,13296.0
488470460,Mali,MLI,,Index of carbon stocks in forests,Index,2004,100.0
488470460,Mali,MLI,,Index of forest extent,Index,2004,100.0
488470460,Mali,MLI,,Land area,1000 HA,2004,122019.0
488470460,Mali,MLI,,Share of forest area,Percent,2004,10.896663634352
207470531,Malta,MLT,Europe,Carbon stocks in forests,Million tonnes,2004,0.0
207470531,Malta,MLT,Europe,Forest area,1000 HA,2004,0.35
207470531,Malta,MLT,Europe,Index of forest extent,Index,2004,100.0
207470531,Malta,MLT,Europe,Land area,1000 HA,2004,32.0
207470531,Malta,MLT,Europe,Share of forest area,Percent,2004,1.09375
654209721,"Marshall Islands, Rep. of the",MHL,Oceania,Carbon stocks in forests,Million tonnes,2004,0.7238
654209721,"Marshall Islands, Rep. of the",MHL,Oceania,Forest area,1000 HA,2004,9.4
654209721,"Marshall Islands, Rep. of the",MHL,Oceania,Index of carbon stocks in forests,Index,2004,100.0
654209721,"Marshall Islands, Rep. of the",MHL,Oceania,Index of forest extent,Index,2004,100.0
654209721,"Marshall Islands, Rep. of the",MHL,Oceania,Land area,1000 HA,2004,18.0
654209721,"Marshall Islands, Rep. of the",MHL,Oceania,Share of forest area,Percent,2004,52.2222222222222
741171838,Martinique,MTQ,North America,Carbon stocks in forests,Million tonnes,2004,8.8848
741171838,Martinique,MTQ,North America,Forest area,1000 HA,2004,49.36
741171838,Martinique,MTQ,North America,Index of carbon stocks in forests,Index,2004,102.790503956685
741171838,Martinique,MTQ,North America,Index of forest extent,Index,2004,102.790503956685
741171838,Martinique,MTQ,North America,Land area,1000 HA,2004,106.0
741171838,Martinique,MTQ,North America,Share of forest area,Percent,2004,46.5660377358491
860198096,"Mauritania, Islamic Rep. of",MRT,,Carbon stocks in forests,Million tonnes,2004,10.6404
860198096,"Mauritania, Islamic Rep. of",MRT,,Forest area,1000 HA,2004,399.88
860198096,"Mauritania, Islamic Rep. of",MRT,,Index of carbon stocks in forests,Index,2004,89.10886114112
860198096,"Mauritania, Islamic Rep. of",MRT,,Index of forest extent,Index,2004,85.9661191847966
860198096,"Mauritania, Islamic Rep. of",MRT,,Land area,1000 HA,2004,103070.0
860198096,"Mauritania, Islamic Rep. of",MRT,,Share of forest area,Percent,2004,0.387969341224411
236469962,Mauritius,MUS,,Carbon stocks in forests,Million tonnes,2004,2.9577
236469962,Mauritius,MUS,,Forest area,1000 HA,2004,40.514
236469962,Mauritius,MUS,,Index of carbon stocks in forests,Index,2004,98.5932864428814
236469962,Mauritius,MUS,,Index of forest extent,Index,2004,98.2348091751128
236469962,Mauritius,MUS,,Land area,1000 HA,2004,203.0
236469962,Mauritius,MUS,,Share of forest area,Percent,2004,19.9576354679803
890245234,Mayotte,MYT,Africa,Forest area,1000 HA,2004,15.166
890245234,Mayotte,MYT,Africa,Index of forest extent,Index,2004,82.3612468773759
890245234,Mayotte,MYT,Africa,Land area,1000 HA,2004,37.4
890245234,Mayotte,MYT,Africa,Share of forest area,Percent,2004,40.5508021390374
4450913,Mexico,MEX,North America,Carbon stocks in forests,Million tonnes,2004,1955.3358
4450913,Mexico,MEX,North America,Forest area,1000 HA,2004,67806.134
4450913,Mexico,MEX,North America,Index of carbon stocks in forests,Index,2004,101.248828330222
4450913,Mexico,MEX,North America,Index of forest extent,Index,2004,96.6593446946732
4450913,Mexico,MEX,North America,Land area,1000 HA,2004,194395.0
4450913,Mexico,MEX,North America,Share of forest area,Percent,2004,34.8805956943337
201213106,"Micronesia, Federated States of",FSM,Oceania,Carbon stocks in forests,Million tonnes,2004,20.3219
201213106,"Micronesia, Federated States of",FSM,Oceania,Forest area,1000 HA,2004,63.968
201213106,"Micronesia, Federated States of",FSM,Oceania,Index of carbon stocks in forests,Index,2004,100.47364543832
201213106,"Micronesia, Federated States of",FSM,Oceania,Index of forest extent,Index,2004,100.521717266956
201213106,"Micronesia, Federated States of",FSM,Oceania,Land area,1000 HA,2004,70.0
201213106,"Micronesia, Federated States of",FSM,Oceania,Share of forest area,Percent,2004,91.3828571428571
175467032,"Moldova, Rep. of",MDA,Europe,Carbon stocks in forests,Million tonnes,2004,22.1421
175467032,"Moldova, Rep. of",MDA,Europe,Forest area,1000 HA,2004,356.44
175467032,"Moldova, Rep. of",MDA,Europe,Index of carbon stocks in forests,Index,2004,110.716589412418
175467032,"Moldova, Rep. of",MDA,Europe,Index of forest extent,Index,2004,108.274605103281
175467032,"Moldova, Rep. of",MDA,Europe,Land area,1000 HA,2004,3288.0
175467032,"Moldova, Rep. of",MDA,Europe,Share of forest area,Percent,2004,10.8406326034063
819424574,Mongolia,MNG,Asia,Carbon stocks in forests,Million tonnes,2004,536.5426
819424574,Mongolia,MNG,Asia,Forest area,1000 HA,2004,14231.9
819424574,Mongolia,MNG,Asia,Index of carbon stocks in forests,Index,2004,99.2850746873509
819424574,Mongolia,MNG,Asia,Index of forest extent,Index,2004,99.2850754619314
819424574,Mongolia,MNG,Asia,Land area,1000 HA,2004,155444.4019
819424574,Mongolia,MNG,Asia,Share of forest area,Percent,2004,9.15562080463703
175116637,Montenegro,MNE,Europe,Carbon stocks in forests,Million tonnes,2004,38.4408331375315
175116637,Montenegro,MNE,Europe,Forest area,1000 HA,2004,726.414411624583
175116637,Montenegro,MNE,Europe,Index of carbon stocks in forests,Index,2004,128.815629581518
175116637,Montenegro,MNE,Europe,Index of forest extent,Index,2004,110.079504109958
175116637,Montenegro,MNE,Europe,Land area,1000 HA,2004,1359.5282925379
175116637,Montenegro,MNE,Europe,Share of forest area,Percent,2004,53.4313567148019
243412080,Montserrat,MSR,North America,Forest area,1000 HA,2004,2.5
243412080,Montserrat,MSR,North America,Index of forest extent,Index,2004,75.7575757575758
243412080,Montserrat,MSR,North America,Land area,1000 HA,2004,10.0
243412080,Montserrat,MSR,North America,Share of forest area,Percent,2004,25.0
12141545,Morocco,MAR,Asia,Carbon stocks in forests,Million tonnes,2004,137.7528
12141545,Morocco,MAR,Asia,Forest area,1000 HA,2004,5573.752
12141545,Morocco,MAR,Asia,Index of carbon stocks in forests,Index,2004,112.783447083328
12141545,Morocco,MAR,Asia,Index of forest extent,Index,2004,101.534044746919
12141545,Morocco,MAR,Asia,Land area,1000 HA,2004,44630.0
12141545,Morocco,MAR,Asia,Share of forest area,Percent,2004,12.4888012547614
906413038,"Mozambique, Rep. of",MOZ,,Carbon stocks in forests,Million tonnes,2004,2426.9657
906413038,"Mozambique, Rep. of",MOZ,,Forest area,1000 HA,2004,40301.656
906413038,"Mozambique, Rep. of",MOZ,,Index of carbon stocks in forests,Index,2004,93.8557419565614
906413038,"Mozambique, Rep. of",MOZ,,Index of forest extent,Index,2004,93.8557428970657
906413038,"Mozambique, Rep. of",MOZ,,Land area,1000 HA,2004,78638.0
906413038,"Mozambique, Rep. of",MOZ,,Share of forest area,Percent,2004,51.2495943437015
10347240,Myanmar,MMR,Asia,Carbon stocks in forests,Million tonnes,2004,2558.4693
10347240,Myanmar,MMR,Asia,Forest area,1000 HA,2004,33497.266
10347240,Myanmar,MMR,Asia,Index of carbon stocks in forests,Index,2004,87.0723847188292
10347240,Myanmar,MMR,Asia,Index of forest extent,Index,2004,87.3498262222425
10347240,Myanmar,MMR,Asia,Land area,1000 HA,2004,65342.0
10347240,Myanmar,MMR,Asia,Share of forest area,Percent,2004,51.2645251140155
483057715,Namibia,NAM,Africa,Carbon stocks in forests,Million tonnes,2004,315.2781
483057715,Namibia,NAM,Africa,Forest area,1000 HA,2004,7775.0464
483057715,Namibia,NAM,Africa,Index of carbon stocks in forests,Index,2004,90.1229736644265
483057715,Namibia,NAM,Africa,Index of forest extent,Index,2004,90.1229708137313
483057715,Namibia,NAM,Africa,Land area,1000 HA,2004,82329.0
483057715,Namibia,NAM,Africa,Share of forest area,Percent,2004,9.443873240292
330896274,Nepal,NPL,Asia,Carbon stocks in forests,Million tonnes,2004,631.7432
330896274,Nepal,NPL,Asia,Forest area,1000 HA,2004,5853.268
330896274,Nepal,NPL,Asia,Index of carbon stocks in forests,Index,2004,102.801586977425
330896274,Nepal,NPL,Asia,Index of forest extent,Index,2004,102.801597259593
330896274,Nepal,NPL,Asia,Land area,1000 HA,2004,14335.0
330896274,Nepal,NPL,Asia,Share of forest area,Percent,2004,40.8320055807464
772402058,Netherlands Antilles,ANT,,Carbon stocks in forests,Million tonnes,2004,0.0032
772402058,Netherlands Antilles,ANT,,Forest area,1000 HA,2004,2.35
772402058,Netherlands Antilles,ANT,,Index of carbon stocks in forests,Index,2004,100.0
772402058,Netherlands Antilles,ANT,,Index of forest extent,Index,2004,100.0
772402058,Netherlands Antilles,ANT,,Land area,1000 HA,2004,80.0
772402058,Netherlands Antilles,ANT,,Share of forest area,Percent,2004,2.9375
994305959,"Netherlands, The",NLD,Europe,Carbon stocks in forests,Million tonnes,2004,9.4942
994305959,"Netherlands, The",NLD,Europe,Forest area,1000 HA,2004,365.092
994305959,"Netherlands, The",NLD,Europe,Index of carbon stocks in forests,Index,2004,128.491000135336
994305959,"Netherlands, The",NLD,Europe,Index of forest extent,Index,2004,104.862076492687
994305959,"Netherlands, The",NLD,Europe,Land area,1000 HA,2004,3376.0
994305959,"Netherlands, The",NLD,Europe,Share of forest area,Percent,2004,10.814336492891
328948011,New Caledonia,NCL,Oceania,Carbon stocks in forests,Million tonnes,2004,70.7289
328948011,New Caledonia,NCL,Oceania,Forest area,1000 HA,2004,838.318
328948011,New Caledonia,NCL,Oceania,Index of carbon stocks in forests,Index,2004,100.702063619977
328948011,New Caledonia,NCL,Oceania,Index of forest extent,Index,2004,100.702003906428
328948011,New Caledonia,NCL,Oceania,Land area,1000 HA,2004,1828.0
328948011,New Caledonia,NCL,Oceania,Share of forest area,Percent,2004,45.8598468271335
427998576,New Zealand,NZL,Oceania,Carbon stocks in forests,Million tonnes,2004,1735.303
427998576,New Zealand,NZL,Oceania,Forest area,1000 HA,2004,9849.512
427998576,New Zealand,NZL,Oceania,Index of carbon stocks in forests,Index,2004,105.161982079043
427998576,New Zealand,NZL,Oceania,Index of forest extent,Index,2004,104.030543613454
427998576,New Zealand,NZL,Oceania,Land area,1000 HA,2004,26331.0
427998576,New Zealand,NZL,Oceania,Share of forest area,Percent,2004,37.4065246287646
156438995,Nicaragua,NIC,North America,Carbon stocks in forests,Million tonnes,2004,260.7329
156438995,Nicaragua,NIC,North America,Forest area,1000 HA,2004,4914.852
156438995,Nicaragua,NIC,North America,Index of carbon stocks in forests,Index,2004,79.2805084258739
156438995,Nicaragua,NIC,North America,Index of forest extent,Index,2004,79.2805017324481
156438995,Nicaragua,NIC,North America,Land area,1000 HA,2004,12034.0
156438995,Nicaragua,NIC,North America,Share of forest area,Percent,2004,40.8413827488782
773239691,Niger,NER,Africa,Carbon stocks in forests,Million tonnes,2004,30.3186
773239691,Niger,NER,Africa,Forest area,1000 HA,2004,1278.42
773239691,Niger,NER,Africa,Index of carbon stocks in forests,Index,2004,68.8522356435778
773239691,Niger,NER,Africa,Index of forest extent,Index,2004,70.1803888846192
773239691,Niger,NER,Africa,Land area,1000 HA,2004,126670.0
773239691,Niger,NER,Africa,Share of forest area,Percent,2004,1.00925238809505
301163455,Nigeria,NGA,North America,Carbon stocks in forests,Million tonnes,2004,1861.8603
301163455,Nigeria,NGA,North America,Forest area,1000 HA,2004,24239.816
301163455,Nigeria,NGA,North America,Index of carbon stocks in forests,Index,2004,92.5202177061702
301163455,Nigeria,NGA,North America,Index of forest extent,Index,2004,92.5202179585244
301163455,Nigeria,NGA,North America,Land area,1000 HA,2004,91077.0
301163455,Nigeria,NGA,North America,Share of forest area,Percent,2004,26.6146403592565
579464347,Niue,NIU,Oceania,Carbon stocks in forests,Million tonnes,2004,1.1887
579464347,Niue,NIU,Oceania,Forest area,1000 HA,2004,18.806
579464347,Niue,NIU,Oceania,Index of carbon stocks in forests,Index,2004,99.464479959836
579464347,Niue,NIU,Oceania,Index of forest extent,Index,2004,99.4500264410365
579464347,Niue,NIU,Oceania,Land area,1000 HA,2004,26.0
579464347,Niue,NIU,Oceania,Share of forest area,Percent,2004,72.3307692307692
177047716,Norfolk Island,NFK,Oceania,Forest area,1000 HA,2004,0.49
177047716,Norfolk Island,NFK,Oceania,Index of forest extent,Index,2004,100.0
177047716,Norfolk Island,NFK,Oceania,Land area,1000 HA,2004,4.0
177047716,Norfolk Island,NFK,Oceania,Share of forest area,Percent,2004,12.25
903206942,"North Macedonia, Republic of ",MKD,Europe,Carbon stocks in forests,Million tonnes,2004,43.4185
903206942,"North Macedonia, Republic of ",MKD,Europe,Forest area,1000 HA,2004,958.702
903206942,"North Macedonia, Republic of ",MKD,Europe,Index of carbon stocks in forests,Index,2004,101.934282749457
903206942,"North Macedonia, Republic of ",MKD,Europe,Index of forest extent,Index,2004,104.081162944708
903206942,"North Macedonia, Republic of ",MKD,Europe,Land area,1000 HA,2004,2543.0
903206942,"North Macedonia, Republic of ",MKD,Europe,Share of forest area,Percent,2004,37.6996460872985
353231305,Northern Mariana Islands,MNP,North America,Forest area,1000 HA,2004,31.304
353231305,Northern Mariana Islands,MNP,North America,Index of forest extent,Index,2004,94.0625
353231305,Northern Mariana Islands,MNP,North America,Land area,1000 HA,2004,46.0
353231305,Northern Mariana Islands,MNP,North America,Share of forest area,Percent,2004,68.0521739130435
831187562,Norway,NOR,Europe,Carbon stocks in forests,Million tonnes,2004,400.3686
831187562,Norway,NOR,Europe,Forest area,1000 HA,2004,12108.6
831187562,Norway,NOR,Europe,Index of carbon stocks in forests,Index,2004,118.163342643903
831187562,Norway,NOR,Europe,Index of forest extent,Index,2004,99.8383931663396
831187562,Norway,NOR,Europe,Land area,1000 HA,2004,36524.4
831187562,Norway,NOR,Europe,Share of forest area,Percent,2004,33.1520846338338
585209139,Oceania,OCETMP,,Carbon stocks in forests,Million tonnes,2004,13817.4682
585209139,Oceania,OCETMP,,Forest area,1000 HA,2004,182403.0819
585209139,Oceania,OCETMP,,Index of carbon stocks in forests,Index,2004,99.5541010724554
585209139,Oceania,OCETMP,,Index of forest extent,Index,2004,98.7857490141443
585209139,Oceania,OCETMP,,Land area,1000 HA,2004,848632.8
585209139,Oceania,OCETMP,,Share of forest area,Percent,2004,21.4937581837516
600547067,Oman,OMN,Asia,Carbon stocks in forests,Million tonnes,2004,0.188
600547067,Oman,OMN,Asia,Forest area,1000 HA,2004,3.0
600547067,Oman,OMN,Asia,Index of carbon stocks in forests,Index,2004,100.0
600547067,Oman,OMN,Asia,Index of forest extent,Index,2004,100.0
600547067,Oman,OMN,Asia,Land area,1000 HA,2004,30950.0
600547067,Oman,OMN,Asia,Share of forest area,Percent,2004,0.0096930533117932
610635118,Pakistan,PAK,Asia,Carbon stocks in forests,Million tonnes,2004,200.487
610635118,Pakistan,PAK,Asia,Forest area,1000 HA,2004,4344.248
610635118,Pakistan,PAK,Asia,Index of carbon stocks in forests,Index,2004,88.8088302520651
610635118,Pakistan,PAK,Asia,Index of forest extent,Index,2004,88.8088437437905
610635118,Pakistan,PAK,Asia,Land area,1000 HA,2004,77088.0
610635118,Pakistan,PAK,Asia,Share of forest area,Percent,2004,5.6354400166044
53812610,"Palau, Rep. of",PLW,North America,Carbon stocks in forests,Million tonnes,2004,10.5646
53812610,"Palau, Rep. of",PLW,North America,Forest area,1000 HA,2004,39.972
53812610,"Palau, Rep. of",PLW,North America,Index of carbon stocks in forests,Index,2004,103.996613706613
53812610,"Palau, Rep. of",PLW,North America,Index of forest extent,Index,2004,103.996253512332
53812610,"Palau, Rep. of",PLW,North America,Land area,1000 HA,2004,46.0
53812610,"Palau, Rep. of",PLW,North America,Share of forest area,Percent,2004,86.895652173913
303713073,Panama,PAN,North America,Carbon stocks in forests,Million tonnes,2004,373.2612
303713073,Panama,PAN,North America,Forest area,1000 HA,2004,4396.48
303713073,Panama,PAN,North America,Index of carbon stocks in forests,Index,2004,96.1116442618886
303713073,Panama,PAN,North America,Index of forest extent,Index,2004,96.1116207162201
303713073,Panama,PAN,North America,Land area,1000 HA,2004,7434.0
303713073,Panama,PAN,North America,Share of forest area,Percent,2004,59.1401668011837
950135669,Papua New Guinea,PNG,Oceania,Carbon stocks in forests,Million tonnes,2004,3359.2935
950135669,Papua New Guinea,PNG,Oceania,Forest area,1000 HA,2004,36238.3339
950135669,Papua New Guinea,PNG,Oceania,Index of carbon stocks in forests,Index,2004,99.6233593312064
950135669,Papua New Guinea,PNG,Oceania,Index of forest extent,Index,2004,99.6233618430254
950135669,Papua New Guinea,PNG,Oceania,Land area,1000 HA,2004,45286.0
950135669,Papua New Guinea,PNG,Oceania,Share of forest area,Percent,2004,80.021052643201
990851073,Paraguay,PRY,South America,Carbon stocks in forests,Million tonnes,2004,970.4436
990851073,Paraguay,PRY,South America,Forest area,1000 HA,2004,21623.074
990851073,Paraguay,PRY,South America,Index of carbon stocks in forests,Index,2004,86.3713180361625
990851073,Paraguay,PRY,South America,Index of forest extent,Index,2004,86.3713139730916
990851073,Paraguay,PRY,South America,Land area,1000 HA,2004,39730.0
990851073,Paraguay,PRY,South America,Share of forest area,Percent,2004,54.4250541152781
523733299,Peru,PER,Europe,Carbon stocks in forests,Million tonnes,2004,10581.0125
523733299,Peru,PER,Europe,Forest area,1000 HA,2004,74798.618
523733299,Peru,PER,Europe,Index of carbon stocks in forests,Index,2004,98.1372212160976
523733299,Peru,PER,Europe,Index of forest extent,Index,2004,98.1372214094555
523733299,Peru,PER,Europe,Land area,1000 HA,2004,128000.0
523733299,Peru,PER,Europe,Share of forest area,Percent,2004,58.4364203125
441479500,Philippines,PHL,Asia,Carbon stocks in forests,Million tonnes,2004,930.1348
441479500,Philippines,PHL,Asia,Forest area,1000 HA,2004,7121.444
441479500,Philippines,PHL,Asia,Index of carbon stocks in forests,Index,2004,99.1636068999339
441479500,Philippines,PHL,Asia,Index of forest extent,Index,2004,92.668011294877
441479500,Philippines,PHL,Asia,Land area,1000 HA,2004,29817.0
441479500,Philippines,PHL,Asia,Share of forest area,Percent,2004,23.8838380789483
260137468,Pitcairn Islands,PCN,Oceania,Forest area,1000 HA,2004,3.5
260137468,Pitcairn Islands,PCN,Oceania,Index of forest extent,Index,2004,100.0
260137468,Pitcairn Islands,PCN,Oceania,Land area,1000 HA,2004,4.7
260137468,Pitcairn Islands,PCN,Oceania,Share of forest area,Percent,2004,74.468085106383
991430090,"Poland, Rep. of",POL,Europe,Carbon stocks in forests,Million tonnes,2004,635.8468
991430090,"Poland, Rep. of",POL,Europe,Forest area,1000 HA,2004,9167.0
991430090,"Poland, Rep. of",POL,Europe,Index of carbon stocks in forests,Index,2004,131.02009293953
991430090,"Poland, Rep. of",POL,Europe,Index of forest extent,Index,2004,102.799022136497
991430090,"Poland, Rep. of",POL,Europe,Land area,1000 HA,2004,30633.0
