Country,Variable,Year,Unit,PowerCode Code,PowerCode,Value,Flags
Colombia,Public water supply for mining and quarrying,2016,Cubic metres,6,Millions,18.049,
Colombia,Public water supply for mining and quarrying,2017,Cubic metres,6,Millions,15.788,
Colombia,Public water supply for mining and quarrying,2018,Cubic metres,6,Millions,16.883,
Colombia,Public water supply for mining and quarrying,2019,Cubic metres,6,Millions,17.361,
Colombia,Public water supply for mining and quarrying,2020,Cubic metres,6,Millions,15.927,
Colombia,Self- and other supply for basic metals,2010,Cubic metres,6,Millions,8.69,
Colombia,Self- and other supply for basic metals,2011,Cubic metres,6,Millions,9.32,
Colombia,Self- and other supply for basic metals,2012,Cubic metres,6,Millions,8.05,
Colombia,Self- and other supply for basic metals,2013,Cubic metres,6,Millions,7.89,
Colombia,Self- and other supply for basic metals,2014,Cubic metres,6,Millions,8.18,
Colombia,Self- and other supply for basic metals,2015,Cubic metres,6,Millions,7.97,
Colombia,Self- and other supply for basic metals,2016,Cubic metres,6,Millions,14.09,
Colombia,Self- and other supply for basic metals,2017,Cubic metres,6,Millions,15.25,
Colombia,Self- and other supply for basic metals,2018,Cubic metres,6,Millions,12.59,
Colombia,Self- and other supply for basic metals,2019,Cubic metres,6,Millions,11.65,
Colombia,Self- and other supply for basic metals,2020,Cubic metres,6,Millions,10.08,
Israel,Public water supply for cooling (manufacturing),2017,Cubic metres,6,Millions,82.0,
Israel,Public water supply for cooling (manufacturing),2020,Cubic metres,6,Millions,116.0,
Colombia,Self- and other supply - Other manufacturing,2010,Cubic metres,6,Millions,12.33,
Colombia,Self- and other supply - Other manufacturing,2011,Cubic metres,6,Millions,13.63,
Colombia,Self- and other supply - Other manufacturing,2012,Cubic metres,6,Millions,11.61,
Colombia,Self- and other supply - Other manufacturing,2013,Cubic metres,6,Millions,15.6,
Colombia,Self- and other supply - Other manufacturing,2014,Cubic metres,6,Millions,10.49,
Colombia,Self- and other supply - Other manufacturing,2015,Cubic metres,6,Millions,10.79,
Colombia,Self- and other supply - Other manufacturing,2016,Cubic metres,6,Millions,15.1,
Colombia,Self- and other supply - Other manufacturing,2017,Cubic metres,6,Millions,15.52,
Colombia,Self- and other supply - Other manufacturing,2018,Cubic metres,6,Millions,16.29,
Colombia,Self- and other supply - Other manufacturing,2019,Cubic metres,6,Millions,14.61,
Colombia,Self- and other supply - Other manufacturing,2020,Cubic metres,6,Millions,14.64,
Armenia,Total losses during transport,1995,Cubic metres,6,Millions,1053.0,
Armenia,Total losses during transport,1996,Cubic metres,6,Millions,900.0,
Armenia,Total losses during transport,1997,Cubic metres,6,Millions,467.0,
Armenia,Total losses during transport,1998,Cubic metres,6,Millions,394.0,
Armenia,Total losses during transport,1999,Cubic metres,6,Millions,573.3,
Armenia,Total losses during transport,2000,Cubic metres,6,Millions,758.9,
Armenia,Total losses during transport,2001,Cubic metres,6,Millions,722.7,
Armenia,Total losses during transport,2002,Cubic metres,6,Millions,520.5,
Armenia,Total losses during transport,2003,Cubic metres,6,Millions,645.7,
Armenia,Total losses during transport,2004,Cubic metres,6,Millions,720.7,
Armenia,Total losses during transport,2005,Cubic metres,6,Millions,865.6,
Armenia,Total losses during transport,2006,Cubic metres,6,Millions,835.9,
Armenia,Total losses during transport,2007,Cubic metres,6,Millions,866.9,
Armenia,Total losses during transport,2008,Cubic metres,6,Millions,918.5,
Armenia,Total losses during transport,2009,Cubic metres,6,Millions,947.0,
Armenia,Total losses during transport,2010,Cubic metres,6,Millions,785.2,
Armenia,Total losses during transport,2011,Cubic metres,6,Millions,700.2,
Armenia,Total losses during transport,2012,Cubic metres,6,Millions,753.9,
Armenia,Total losses during transport,2013,Cubic metres,6,Millions,866.0,
Armenia,Total losses during transport,2014,Cubic metres,6,Millions,747.4,
Armenia,Total losses during transport,2015,Cubic metres,6,Millions,738.6,
Armenia,Total losses during transport,2016,Cubic metres,6,Millions,712.0,
Armenia,Total losses during transport,2017,Cubic metres,6,Millions,825.4,
Armenia,Total losses during transport,2018,Cubic metres,6,Millions,787.9,
Armenia,Total losses during transport,2019,Cubic metres,6,Millions,741.7,
Armenia,Total losses during transport,2020,Cubic metres,6,Millions,653.5,
Armenia,Total losses during transport,2021,Cubic metres,6,Millions,709.8,
Armenia,Public water supply,1995,Cubic metres,6,Millions,555.3,
Armenia,Public water supply,1996,Cubic metres,6,Millions,530.9,
Armenia,Public water supply,1997,Cubic metres,6,Millions,456.4,
Armenia,Public water supply,1998,Cubic metres,6,Millions,429.3,
Armenia,Public water supply,1999,Cubic metres,6,Millions,444.4,
Armenia,Public water supply,2000,Cubic metres,6,Millions,603.2,
Armenia,Public water supply,2001,Cubic metres,6,Millions,569.2,
Armenia,Public water supply,2002,Cubic metres,6,Millions,552.2,
Armenia,Public water supply,2003,Cubic metres,6,Millions,585.5,
Armenia,Public water supply,2004,Cubic metres,6,Millions,565.8,
Armenia,Public water supply,2005,Cubic metres,6,Millions,595.9,
Armenia,Public water supply,2006,Cubic metres,6,Millions,594.2,
Armenia,Public water supply,2007,Cubic metres,6,Millions,608.8,
Armenia,Public water supply,2008,Cubic metres,6,Millions,618.8,
Armenia,Public water supply,2009,Cubic metres,6,Millions,597.3,
Armenia,Public water supply,2010,Cubic metres,6,Millions,559.6,
Armenia,Public water supply,2011,Cubic metres,6,Millions,516.8,
Armenia,Public water supply,2012,Cubic metres,6,Millions,535.7,
Armenia,Public water supply,2013,Cubic metres,6,Millions,525.2,
Armenia,Public water supply,2014,Cubic metres,6,Millions,500.2,
Armenia,Public water supply,2015,Cubic metres,6,Millions,496.3,
Armenia,Public water supply,2016,Cubic metres,6,Millions,479.8,
Armenia,Public water supply,2017,Cubic metres,6,Millions,572.2,
Armenia,Public water supply,2018,Cubic metres,6,Millions,589.7,
Armenia,Public water supply,2019,Cubic metres,6,Millions,565.6,
Armenia,Public water supply,2020,Cubic metres,6,Millions,555.3,
Armenia,Public water supply,2021,Cubic metres,6,Millions,550.7,
Azerbaijan,Total abstractions of reused water,1995,Cubic metres,6,Millions,1451.0,
Azerbaijan,Total abstractions of reused water,1996,Cubic metres,6,Millions,1302.0,
Azerbaijan,Total abstractions of reused water,1997,Cubic metres,6,Millions,1275.0,
Azerbaijan,Total abstractions of reused water,1998,Cubic metres,6,Millions,1612.0,
Azerbaijan,Total abstractions of reused water,1999,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2000,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2001,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2002,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2003,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2004,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2005,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2006,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2007,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2008,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2009,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2010,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2011,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2012,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2013,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2014,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2015,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2016,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2017,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2018,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2019,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2020,Cubic metres,6,Millions,0.0,
Azerbaijan,Total abstractions of reused water,2021,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,1999,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2000,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2001,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2002,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2003,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2004,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2005,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2006,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2007,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2008,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2009,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2010,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2011,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2012,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2013,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2014,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2015,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2016,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2017,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2018,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2019,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2020,Cubic metres,6,Millions,0.0,
Azerbaijan,Imported water,2021,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,1999,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2000,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2001,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2002,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2003,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2004,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2005,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2006,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2007,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2008,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2009,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2010,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2011,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2012,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2013,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2014,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2015,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2016,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2017,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2018,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2019,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2020,Cubic metres,6,Millions,0.0,
Azerbaijan,Exported water,2021,Cubic metres,6,Millions,0.0,
Azerbaijan,Total losses during transport,1995,Cubic metres,6,Millions,3747.0,
Azerbaijan,Total losses during transport,2000,Cubic metres,6,Millions,3053.0,
Azerbaijan,Total losses during transport,2001,Cubic metres,6,Millions,3588.0,
Azerbaijan,Total losses during transport,2002,Cubic metres,6,Millions,3316.0,
Azerbaijan,Total losses during transport,2003,Cubic metres,6,Millions,3402.0,
Azerbaijan,Total losses during transport,2004,Cubic metres,6,Millions,3423.0,
Azerbaijan,Total losses during transport,2005,Cubic metres,6,Millions,3569.0,
Azerbaijan,Total losses during transport,2006,Cubic metres,6,Millions,3486.0,
Azerbaijan,Total losses during transport,2007,Cubic metres,6,Millions,3893.0,
Azerbaijan,Total losses during transport,2008,Cubic metres,6,Millions,3841.0,
Azerbaijan,Total losses during transport,2009,Cubic metres,6,Millions,3784.0,
Azerbaijan,Total losses during transport,2010,Cubic metres,6,Millions,3850.0,
Azerbaijan,Total losses during transport,2011,Cubic metres,6,Millions,3764.0,
Azerbaijan,Total losses during transport,2012,Cubic metres,6,Millions,4235.0,
Azerbaijan,Total losses during transport,2013,Cubic metres,6,Millions,4280.0,
Azerbaijan,Total losses during transport,2014,Cubic metres,6,Millions,4008.0,
Azerbaijan,Total losses during transport,2015,Cubic metres,6,Millions,3718.0,
Azerbaijan,Total losses during transport,2016,Cubic metres,6,Millions,3680.0,
Azerbaijan,Total losses during transport,2017,Cubic metres,6,Millions,3627.0,
Azerbaijan,Total losses during transport,2018,Cubic metres,6,Millions,3643.0,
Azerbaijan,Total losses during transport,2019,Cubic metres,6,Millions,3755.0,
Azerbaijan,Total losses during transport,2020,Cubic metres,6,Millions,3267.0,
Azerbaijan,Total losses during transport,2021,Cubic metres,6,Millions,3216.0,
Azerbaijan,Public water supply,2003,Cubic metres,6,Millions,600.4,
Azerbaijan,Public water supply,2004,Cubic metres,6,Millions,690.7,
Azerbaijan,Public water supply,2005,Cubic metres,6,Millions,695.4,
Azerbaijan,Public water supply,2006,Cubic metres,6,Millions,700.1,
Azerbaijan,Public water supply,2007,Cubic metres,6,Millions,664.9,
Azerbaijan,Public water supply,2008,Cubic metres,6,Millions,684.5,
Azerbaijan,Public water supply,2009,Cubic metres,6,Millions,663.6,
Azerbaijan,Public water supply,2010,Cubic metres,6,Millions,617.8,
Azerbaijan,Public water supply,2011,Cubic metres,6,Millions,714.4,
Azerbaijan,Public water supply,2012,Cubic metres,6,Millions,715.8,
Azerbaijan,Public water supply,2013,Cubic metres,6,Millions,718.4,
Azerbaijan,Public water supply,2014,Cubic metres,6,Millions,715.8,
Azerbaijan,Public water supply,2015,Cubic metres,6,Millions,692.0,
Azerbaijan,Public water supply,2016,Cubic metres,6,Millions,662.0,
Azerbaijan,Public water supply,2017,Cubic metres,6,Millions,630.7,
Azerbaijan,Public water supply,2018,Cubic metres,6,Millions,639.4,
Azerbaijan,Public water supply,2019,Cubic metres,6,Millions,673.6,
Azerbaijan,Public water supply,2020,Cubic metres,6,Millions,689.367,
Azerbaijan,Public water supply,2021,Cubic metres,6,Millions,655.109,
Azerbaijan,Total gross abstraction. Desalinated water,1999,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2014,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2015,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2016,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2017,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2018,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2019,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2020,Cubic metres,6,Millions,0.0,
Azerbaijan,Total gross abstraction. Desalinated water,2021,Cubic metres,6,Millions,0.0,
Belarus,Imported water,1995,Cubic metres,6,Millions,0.0,
Belarus,Imported water,1996,Cubic metres,6,Millions,0.0,
Belarus,Imported water,1997,Cubic metres,6,Millions,0.0,
Belarus,Imported water,1998,Cubic metres,6,Millions,0.0,
Belarus,Imported water,1999,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2000,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2001,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2002,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2003,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2004,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2005,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2006,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2007,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2008,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2009,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2010,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2011,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2012,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2013,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2014,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2015,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2016,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2017,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2018,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2019,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2020,Cubic metres,6,Millions,0.0,
Belarus,Imported water,2021,Cubic metres,6,Millions,0.0,
Belarus,Exported water,1995,Cubic metres,6,Millions,0.0,
Belarus,Exported water,1996,Cubic metres,6,Millions,0.0,
Belarus,Exported water,1997,Cubic metres,6,Millions,0.0,
Belarus,Exported water,1998,Cubic metres,6,Millions,0.0,
Belarus,Exported water,1999,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2000,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2001,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2002,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2003,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2004,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2005,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2006,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2007,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2008,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2009,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2010,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2011,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2012,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2013,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2014,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2015,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2016,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2017,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2018,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2019,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2020,Cubic metres,6,Millions,0.0,
Belarus,Exported water,2021,Cubic metres,6,Millions,0.0,
Belarus,Total losses during transport,1995,Cubic metres,6,Millions,234.0,
Belarus,Total losses during transport,2000,Cubic metres,6,Millions,182.4,
Belarus,Total losses during transport,2001,Cubic metres,6,Millions,180.5,
Belarus,Total losses during transport,2002,Cubic metres,6,Millions,175.0,
Belarus,Total losses during transport,2003,Cubic metres,6,Millions,167.9,
Belarus,Total losses during transport,2004,Cubic metres,6,Millions,144.9,
Belarus,Total losses during transport,2005,Cubic metres,6,Millions,172.8,
Belarus,Total losses during transport,2006,Cubic metres,6,Millions,183.9,
Belarus,Total losses during transport,2007,Cubic metres,6,Millions,213.5,
Belarus,Total losses during transport,2008,Cubic metres,6,Millions,228.2,
Belarus,Total losses during transport,2009,Cubic metres,6,Millions,235.0,
Belarus,Total losses during transport,2010,Cubic metres,6,Millions,238.7,
Belarus,Total losses during transport,2011,Cubic metres,6,Millions,231.8,
Belarus,Total losses during transport,2012,Cubic metres,6,Millions,199.2,
Belarus,Total losses during transport,2013,Cubic metres,6,Millions,197.5,
Belarus,Total losses during transport,2014,Cubic metres,6,Millions,199.9,
Belarus,Total losses during transport,2015,Cubic metres,6,Millions,178.0,
Belarus,Total losses during transport,2016,Cubic metres,6,Millions,149.2,
Belarus,Total losses during transport,2017,Cubic metres,6,Millions,133.2,
Belarus,Total losses during transport,2018,Cubic metres,6,Millions,143.4,
Belarus,Total losses during transport,2019,Cubic metres,6,Millions,149.6,
Belarus,Total losses during transport,2020,Cubic metres,6,Millions,133.2,
Belarus,Total losses during transport,2021,Cubic metres,6,Millions,144.1,
Belarus,Public water supply,2001,Cubic metres,6,Millions,886.6,
Belarus,Public water supply,2002,Cubic metres,6,Millions,899.3,
Belarus,Public water supply,2003,Cubic metres,6,Millions,888.6,
Belarus,Public water supply,2004,Cubic metres,6,Millions,863.0,
Belarus,Public water supply,2005,Cubic metres,6,Millions,833.9,
Belarus,Public water supply,2006,Cubic metres,6,Millions,809.9,
Belarus,Public water supply,2007,Cubic metres,6,Millions,767.2,
Belarus,Public water supply,2008,Cubic metres,6,Millions,714.5,
Belarus,Public water supply,2009,Cubic metres,6,Millions,650.1,
Belarus,Public water supply,2010,Cubic metres,6,Millions,650.2,
Belarus,Public water supply,2011,Cubic metres,6,Millions,590.7,
Belarus,Public water supply,2012,Cubic metres,6,Millions,616.1,
Belarus,Public water supply,2013,Cubic metres,6,Millions,622.5,
Belarus,Public water supply,2014,Cubic metres,6,Millions,619.8,
Belarus,Public water supply,2015,Cubic metres,6,Millions,601.2,
Belarus,Public water supply,2016,Cubic metres,6,Millions,573.1,
Belarus,Public water supply,2017,Cubic metres,6,Millions,553.2,
Belarus,Public water supply,2018,Cubic metres,6,Millions,539.6,
Belarus,Public water supply,2019,Cubic metres,6,Millions,535.4,
Belarus,Public water supply,2020,Cubic metres,6,Millions,532.6,
Belarus,Public water supply,2021,Cubic metres,6,Millions,544.4,
Belarus,Total gross abstraction. Desalinated water,1995,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,1996,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,1997,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,1998,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,1999,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2002,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2003,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2004,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2005,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2006,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2007,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2008,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2009,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2010,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2011,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2012,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2013,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2014,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2015,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2016,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2017,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2018,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2019,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2020,Cubic metres,6,Millions,0.0,
Belarus,Total gross abstraction. Desalinated water,2021,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2000,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2001,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2002,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2003,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2004,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2005,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2006,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2007,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2008,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2009,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2010,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2011,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2012,Cubic metres,6,Millions,0.0,
Brazil,Total abstractions of reused water,2013,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2000,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2001,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2002,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2003,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2004,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2005,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2006,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2007,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2008,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2009,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2010,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2011,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2012,Cubic metres,6,Millions,0.0,
Brazil,Imported water,2013,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2000,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2001,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2002,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2003,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2004,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2005,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2006,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2007,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2008,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2009,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2010,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2011,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2012,Cubic metres,6,Millions,0.0,
Brazil,Exported water,2013,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2000,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2001,Cubic metres,6,Millions,0.0,
Brazil,Total gross abstraction. Desalinated water,2002,Cubic metres,6,Millions,0.0,
