country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
Sweden,Europe,Public water supply for total manufacturing,2015,Cubic metres,6,Millions,54.0,
Sweden,Europe,Public water supply for total manufacturing,2020,Cubic metres,6,Millions,64.0,
Sweden,Europe,Public water supply for electricity,2010,Cubic metres,6,Millions,7.0,
Sweden,Europe,Public water supply for electricity,2015,Cubic metres,6,Millions,7.0,
Sweden,Europe,Public water supply for electricity,2020,Cubic metres,6,Millions,8.0,
Sweden,Europe,Public water supply for households,1992,Cubic metres,6,Millions,552.0,
Sweden,Europe,Public water supply for households,1993,Cubic metres,6,Millions,561.0,
Sweden,Europe,Public water supply for households,1994,Cubic metres,6,Millions,543.0,
Sweden,Europe,Public water supply for households,1995,Cubic metres,6,Millions,534.0,
Sweden,Europe,Public water supply for households,1996,Cubic metres,6,Millions,534.0,
Sweden,Europe,Public water supply for households,1997,Cubic metres,6,Millions,526.0,
Sweden,Europe,Public water supply for households,1998,Cubic metres,6,Millions,526.0,
Sweden,Europe,Public water supply for households,1999,Cubic metres,6,Millions,526.0,
Sweden,Europe,Public water supply for households,2000,Cubic metres,6,Millions,526.0,
Sweden,Europe,Public water supply for households,2001,Cubic metres,6,Millions,516.0,
Sweden,Europe,Public water supply for households,2002,Cubic metres,6,Millions,507.0,
Sweden,Europe,Public water supply for households,2003,Cubic metres,6,Millions,498.0,
Sweden,Europe,Public water supply for households,2004,Cubic metres,6,Millions,488.0,
Sweden,Europe,Public water supply for households,2005,Cubic metres,6,Millions,478.0,
Sweden,Europe,Public water supply for households,2006,Cubic metres,6,Millions,480.0,
Sweden,Europe,Public water supply for households,2007,Cubic metres,6,Millions,483.0,
Sweden,Europe,Public water supply for households,2008,Cubic metres,6,Millions,485.0,
Sweden,Europe,Public water supply for households,2009,Cubic metres,6,Millions,488.0,
Sweden,Europe,Public water supply for households,2010,Cubic metres,6,Millions,490.0,
Sweden,Europe,Public water supply for households,2011,Cubic metres,6,Millions,490.0,
Sweden,Europe,Public water supply for households,2012,Cubic metres,6,Millions,489.0,
Sweden,Europe,Public water supply for households,2013,Cubic metres,6,Millions,489.0,
Sweden,Europe,Public water supply for households,2014,Cubic metres,6,Millions,488.0,
Sweden,Europe,Public water supply for households,2015,Cubic metres,6,Millions,488.0,
Sweden,Europe,Public water supply for households,2020,Cubic metres,6,Millions,494.0,
Sweden,Europe,Public water supply for food processing industry,1995,Cubic metres,6,Millions,26.0,
Sweden,Europe,Public water supply for food processing industry,2000,Cubic metres,6,Millions,27.0,
Sweden,Europe,Public water supply for food processing industry,2001,Cubic metres,6,Millions,26.8,
Sweden,Europe,Public water supply for food processing industry,2002,Cubic metres,6,Millions,26.6,
Sweden,Europe,Public water supply for food processing industry,2003,Cubic metres,6,Millions,26.4,
Sweden,Europe,Public water supply for food processing industry,2004,Cubic metres,6,Millions,26.2,
Sweden,Europe,Public water supply for food processing industry,2005,Cubic metres,6,Millions,26.0,
Sweden,Europe,Public water supply for food processing industry,2006,Cubic metres,6,Millions,26.2,
Sweden,Europe,Public water supply for food processing industry,2007,Cubic metres,6,Millions,26.4,
Sweden,Europe,Public water supply for food processing industry,2008,Cubic metres,6,Millions,26.6,
Sweden,Europe,Public water supply for food processing industry,2009,Cubic metres,6,Millions,26.8,
Sweden,Europe,Public water supply for food processing industry,2010,Cubic metres,6,Millions,27.0,
Sweden,Europe,Public water supply for food processing industry,2011,Cubic metres,6,Millions,25.8,
Sweden,Europe,Public water supply for food processing industry,2012,Cubic metres,6,Millions,24.6,
Sweden,Europe,Public water supply for food processing industry,2013,Cubic metres,6,Millions,23.4,
Sweden,Europe,Public water supply for food processing industry,2014,Cubic metres,6,Millions,22.2,
Sweden,Europe,Public water supply for food processing industry,2015,Cubic metres,6,Millions,21.0,
Sweden,Europe,Public water supply for food processing industry,2020,Cubic metres,6,Millions,25.0,
Sweden,Europe,Public water supply for basic metals,1995,Cubic metres,6,Millions,8.0,
Sweden,Europe,Public water supply for basic metals,2000,Cubic metres,6,Millions,12.0,
Sweden,Europe,Public water supply for basic metals,2001,Cubic metres,6,Millions,13.0,
Sweden,Europe,Public water supply for basic metals,2002,Cubic metres,6,Millions,14.0,
Sweden,Europe,Public water supply for basic metals,2003,Cubic metres,6,Millions,15.0,
Sweden,Europe,Public water supply for basic metals,2004,Cubic metres,6,Millions,16.0,
Sweden,Europe,Public water supply for basic metals,2005,Cubic metres,6,Millions,17.0,
Sweden,Europe,Public water supply for basic metals,2006,Cubic metres,6,Millions,16.6,
Sweden,Europe,Public water supply for basic metals,2007,Cubic metres,6,Millions,16.2,
Sweden,Europe,Public water supply for basic metals,2008,Cubic metres,6,Millions,15.8,
Sweden,Europe,Public water supply for basic metals,2009,Cubic metres,6,Millions,15.4,
Sweden,Europe,Public water supply for basic metals,2010,Cubic metres,6,Millions,15.0,
Sweden,Europe,Public water supply for basic metals,2011,Cubic metres,6,Millions,14.2,
Sweden,Europe,Public water supply for basic metals,2012,Cubic metres,6,Millions,13.4,
Sweden,Europe,Public water supply for basic metals,2013,Cubic metres,6,Millions,12.6,
Sweden,Europe,Public water supply for basic metals,2014,Cubic metres,6,Millions,11.8,
Sweden,Europe,Public water supply for basic metals,2015,Cubic metres,6,Millions,11.0,
Sweden,Europe,Public water supply for basic metals,2020,Cubic metres,6,Millions,13.0,
Sweden,Europe,Public water supply transport vehicles and equipment,1995,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply transport vehicles and equipment,2000,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply transport vehicles and equipment,2005,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply transport vehicles and equipment,2010,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply transport vehicles and equipment,2015,Cubic metres,6,Millions,2.0,
Sweden,Europe,Public water supply transport vehicles and equipment,2020,Cubic metres,6,Millions,3.0,
Sweden,Europe,Public water supply for textiles,1995,Cubic metres,6,Millions,2.0,
Sweden,Europe,Public water supply for textiles,2000,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2001,Cubic metres,6,Millions,1.2,
Sweden,Europe,Public water supply for textiles,2002,Cubic metres,6,Millions,1.4,
Sweden,Europe,Public water supply for textiles,2003,Cubic metres,6,Millions,1.6,
Sweden,Europe,Public water supply for textiles,2004,Cubic metres,6,Millions,1.8,
Sweden,Europe,Public water supply for textiles,2005,Cubic metres,6,Millions,2.0,
Sweden,Europe,Public water supply for textiles,2006,Cubic metres,6,Millions,1.8,
Sweden,Europe,Public water supply for textiles,2007,Cubic metres,6,Millions,1.6,
Sweden,Europe,Public water supply for textiles,2008,Cubic metres,6,Millions,1.4,
Sweden,Europe,Public water supply for textiles,2009,Cubic metres,6,Millions,1.2,
Sweden,Europe,Public water supply for textiles,2010,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2011,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2012,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2013,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2014,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2015,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for textiles,2020,Cubic metres,6,Millions,1.0,
Sweden,Europe,Public water supply for paper products,1995,Cubic metres,6,Millions,6.0,
Sweden,Europe,Public water supply for paper products,2000,Cubic metres,6,Millions,5.0,
Sweden,Europe,Public water supply for paper products,2001,Cubic metres,6,Millions,4.8,
Sweden,Europe,Public water supply for paper products,2002,Cubic metres,6,Millions,4.6,
Sweden,Europe,Public water supply for paper products,2003,Cubic metres,6,Millions,4.4,
Sweden,Europe,Public water supply for paper products,2004,Cubic metres,6,Millions,4.2,
Sweden,Europe,Public water supply for paper products,2005,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2006,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2007,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2008,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2009,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2010,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2011,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2012,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2013,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2014,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2015,Cubic metres,6,Millions,4.0,
Sweden,Europe,Public water supply for paper products,2020,Cubic metres,6,Millions,4.0,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",1995,Cubic metres,6,Millions,21.0,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2000,Cubic metres,6,Millions,19.0,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2001,Cubic metres,6,Millions,21.2,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2002,Cubic metres,6,Millions,23.4,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2003,Cubic metres,6,Millions,25.6,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2004,Cubic metres,6,Millions,27.8,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2005,Cubic metres,6,Millions,30.0,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2006,Cubic metres,6,Millions,32.6,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2007,Cubic metres,6,Millions,35.2,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2008,Cubic metres,6,Millions,37.8,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2009,Cubic metres,6,Millions,40.4,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2010,Cubic metres,6,Millions,43.0,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2011,Cubic metres,6,Millions,37.4,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2012,Cubic metres,6,Millions,31.8,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2013,Cubic metres,6,Millions,26.2,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2014,Cubic metres,6,Millions,20.6,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2015,Cubic metres,6,Millions,15.0,
Sweden,Europe,"Public water supply for chemicals, refined petroleum etc",2020,Cubic metres,6,Millions,18.0,
Sweden,Europe,Public water supply for other manufacturing industries,1995,Cubic metres,6,Millions,30.0,
Sweden,Europe,Public water supply for other manufacturing industries,2000,Cubic metres,6,Millions,25.0,
Sweden,Europe,Public water supply for other manufacturing industries,2005,Cubic metres,6,Millions,22.0,
Sweden,Europe,Public water supply for other manufacturing industries,2010,Cubic metres,6,Millions,13.0,
Sweden,Europe,Public water supply for other manufacturing industries,2015,Cubic metres,6,Millions,0.0,
Sweden,Europe,Public water supply for other manufacturing industries,2020,Cubic metres,6,Millions,0.0,
Sweden,Europe,Public water supply for services,1992,Cubic metres,6,Millions,106.0,
Sweden,Europe,Public water supply for services,1993,Cubic metres,6,Millions,95.0,
Sweden,Europe,Public water supply for services,1994,Cubic metres,6,Millions,95.0,
Sweden,Europe,Public water supply for services,1995,Cubic metres,6,Millions,103.0,
Sweden,Europe,Public water supply for services,1996,Cubic metres,6,Millions,103.0,
Sweden,Europe,Public water supply for services,1997,Cubic metres,6,Millions,92.0,
Sweden,Europe,Public water supply for services,1998,Cubic metres,6,Millions,92.0,
Sweden,Europe,Public water supply for services,1999,Cubic metres,6,Millions,92.0,
Sweden,Europe,Public water supply for services,2000,Cubic metres,6,Millions,92.0,
Sweden,Europe,Public water supply for services,2001,Cubic metres,6,Millions,96.0,
Sweden,Europe,Public water supply for services,2002,Cubic metres,6,Millions,100.0,
Sweden,Europe,Public water supply for services,2003,Cubic metres,6,Millions,103.0,
Sweden,Europe,Public water supply for services,2004,Cubic metres,6,Millions,107.0,
Sweden,Europe,Public water supply for services,2005,Cubic metres,6,Millions,111.0,
Sweden,Europe,Public water supply for services,2006,Cubic metres,6,Millions,113.0,
Sweden,Europe,Public water supply for services,2007,Cubic metres,6,Millions,115.0,
Sweden,Europe,Public water supply for services,2008,Cubic metres,6,Millions,118.0,
Sweden,Europe,Public water supply for services,2009,Cubic metres,6,Millions,120.0,
Sweden,Europe,Public water supply for services,2010,Cubic metres,6,Millions,122.0,
Sweden,Europe,Public water supply for services,2011,Cubic metres,6,Millions,126.0,
Sweden,Europe,Public water supply for services,2012,Cubic metres,6,Millions,129.0,
Sweden,Europe,Public water supply for services,2013,Cubic metres,6,Millions,133.0,
Sweden,Europe,Public water supply for services,2014,Cubic metres,6,Millions,136.0,
Sweden,Europe,Public water supply for services,2015,Cubic metres,6,Millions,140.0,
Sweden,Europe,Public water supply for services,2020,Cubic metres,6,Millions,132.0,
Sweden,Europe,Public water supply for industry and construction,1995,Cubic metres,6,Millions,95.0,
Sweden,Europe,Public water supply for industry and construction,2000,Cubic metres,6,Millions,90.0,
Sweden,Europe,Public water supply for industry and construction,2001,Cubic metres,6,Millions,102.0,
Sweden,Europe,Public water supply for industry and construction,2002,Cubic metres,6,Millions,113.0,
Sweden,Europe,Public water supply for industry and construction,2003,Cubic metres,6,Millions,125.0,
Sweden,Europe,Public water supply for industry and construction,2004,Cubic metres,6,Millions,136.0,
Sweden,Europe,Public water supply for industry and construction,2005,Cubic metres,6,Millions,148.0,
Sweden,Europe,Public water supply for industry and construction,2006,Cubic metres,6,Millions,141.0,
Sweden,Europe,Public water supply for industry and construction,2007,Cubic metres,6,Millions,134.0,
Sweden,Europe,Public water supply for industry and construction,2008,Cubic metres,6,Millions,128.0,
Sweden,Europe,Public water supply for industry and construction,2009,Cubic metres,6,Millions,121.0,
Sweden,Europe,Public water supply for industry and construction,2010,Cubic metres,6,Millions,114.0,
Sweden,Europe,Public water supply for industry and construction,2011,Cubic metres,6,Millions,103.0,
