ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
804066221,Türkiye,Asia,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2021,Cubic metres,6,Millions,505.0,
741411521,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2000,Cubic metres,6,Millions,0.0,
708629123,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2001,Cubic metres,6,Millions,0.0,
31461418,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2002,Cubic metres,6,Millions,0.0,
594389182,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2003,Cubic metres,6,Millions,0.0,
541711144,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2004,Cubic metres,6,Millions,0.0,
415794191,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2005,Cubic metres,6,Millions,0.0,
468228519,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2006,Cubic metres,6,Millions,0.0,
574894165,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2007,Cubic metres,6,Millions,0.0,
786841944,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2008,Cubic metres,6,Millions,0.0,
427531443,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2009,Cubic metres,6,Millions,0.0,
325674236,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2010,Cubic metres,6,Millions,0.0,
47599544,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2011,Cubic metres,6,Millions,0.0,
497301460,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2012,Cubic metres,6,Millions,0.0,
967279350,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2013,Cubic metres,6,Millions,0.0,
936844240,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2014,Cubic metres,6,Millions,0.0,
762365258,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2015,Cubic metres,6,Millions,0.0,
218637371,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2016,Cubic metres,6,Millions,0.0,
607105272,Lithuania,Europe,"Abstractions for agriculture, forestry, fishing. Non-freshwater",2017,Cubic metres,6,Millions,0.0,
